question,path_question,startpoint,endpoint,opt1,opt2,correct_choice,question_id,prompt_id
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from eva to anton: ben or roy?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from eva to anton. The first step after eva must be either ben or roy.",eva,anton,ben,roy,ben,58,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from eva to anton: roy or amina?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from eva to anton. The first step after eva must be either roy or amina.",eva,anton,roy,amina,amina,59,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from eva to river: ben or roy?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from eva to river. The first step after eva must be either ben or roy.",eva,river,ben,roy,roy,60,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from eva to river: roy or amina?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from eva to river. The first step after eva must be either roy or amina.",eva,river,roy,amina,roy,61,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from eva to isis: ben or roy?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from eva to isis. The first step after eva must be either ben or roy.",eva,isis,ben,roy,roy,62,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from eva to isis: amina or roy?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from eva to isis. The first step after eva must be either amina or roy.",eva,isis,amina,roy,roy,63,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from ben to aria: amina or eva?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from ben to aria. The first step after ben must be either amina or eva.",ben,aria,amina,eva,eva,64,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from ben to aria: eva or ella?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from ben to aria. The first step after ben must be either eva or ella.",ben,aria,eva,ella,eva,65,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from amina to aria: eva or ben?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from amina to aria. The first step after amina must be either eva or ben.",amina,aria,eva,ben,eva,66,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from amina to aria: ella or eva?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from amina to aria. The first step after amina must be either ella or eva.",amina,aria,ella,eva,eva,67,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from amina to aria: perl or eva?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from amina to aria. The first step after amina must be either perl or eva.",amina,aria,perl,eva,eva,68,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from ella to roy: anton or ben?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from ella to roy. The first step after ella must be either anton or ben.",ella,roy,anton,ben,ben,69,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from ella to roy: amina or anton?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from ella to roy. The first step after ella must be either amina or anton.",ella,roy,amina,anton,amina,70,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from perl to roy: amina or anton?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from perl to roy. The first step after perl must be either amina or anton.",perl,roy,amina,anton,amina,71,17
"Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya In the graph, what is the most efficient first step from aria to ben: river or roy?","Adjacency list:
node roy: eva, aria
node eva: roy, ben, amina
node ben: eva, amina, ella
node amina: eva, ben, ella, perl
node ella: ben, amina, anton
node perl: amina, anton
node anton: ella, perl
node aria: roy, river, isis
node river: aria, oren
node isis: aria, aya
node oren: river, aya, jad
node aya: isis, oren, jad
node jad: oren, aya Find the shortest path from aria to ben. The first step after aria must be either river or roy.",aria,ben,river,roy,roy,72,17
